Loading /quad/train_50_500_200_2-25.txt
Loading /quad/eval_50_100_200_2-25.txt
Loading /quad/test_50_200_200_2-25.txt
Restricted license - for non-production use only - expires 2026-11-23
Training the model with MSE as loss
Epoch 0 | loss: 0.0551
Epoch 381 | loss: 0.0003
Epoch 382 | loss: 0.0003
Epoch 383 | loss: 0.0003
Epoch 384 | loss: 0.0003
Epoch 385 | loss: 0.0003
Eval Epoch 385 | Mean relative regret: 0.1586
Epoch 386 | loss: 0.0003
Epoch 387 | loss: 0.0003
Epoch 388 | loss: 0.0003
Epoch 389 | loss: 0.0003
Epoch 390 | loss: 0.0003
Eval Epoch 390 | Mean relative regret: 0.1585
Epoch 391 | loss: 0.0003
Epoch 392 | loss: 0.0003
Epoch 393 | loss: 0.0003
Epoch 394 | loss: 0.0003
Epoch 395 | loss: 0.0003
Eval Epoch 395 | Mean relative regret: 0.1581
Epoch 396 | loss: 0.0003
Epoch 397 | loss: 0.0003
Epoch 398 | loss: 0.0003
Epoch 399 | loss: 0.0003
Epoch 400 | loss: 0.0003
Eval Epoch 400 | Mean relative regret: 0.1587
Epoch 401 | loss: 0.0003
Epoch 402 | loss: 0.0003
Epoch 403 | loss: 0.0003
Epoch 404 | loss: 0.0003
Epoch 405 | loss: 0.0003
Eval Epoch 405 | Mean relative regret: 0.1580
Epoch 406 | loss: 0.0003
Epoch 407 | loss: 0.0003
Epoch 408 | loss: 0.0003
Epoch 409 | loss: 0.0003
Epoch 410 | loss: 0.0003
Eval Epoch 410 | Mean relative regret: 0.1597
Epoch 411 | loss: 0.0003
Epoch 412 | loss: 0.0003
Epoch 413 | loss: 0.0003
Epoch 414 | loss: 0.0003
Epoch 415 | loss: 0.0003
Eval Epoch 415 | Mean relative regret: 0.1590
Epoch 416 | loss: 0.0003
Epoch 417 | loss: 0.0003
Epoch 418 | loss: 0.0003
Epoch 419 | loss: 0.0003
Epoch 420 | loss: 0.0003
Eval Epoch 420 | Mean relative regret: 0.1595
Epoch 421 | loss: 0.0003
Epoch 422 | loss: 0.0003
Epoch 423 | loss: 0.0003
Epoch 424 | loss: 0.0003
Epoch 425 | loss: 0.0003
Eval Epoch 425 | Mean relative regret: 0.1595
Epoch 426 | loss: 0.0003
Epoch 427 | loss: 0.0003
Epoch 428 | loss: 0.0003
Epoch 429 | loss: 0.0003
Epoch 430 | loss: 0.0003
Eval Epoch 430 | Mean relative regret: 0.1593
Epoch 431 | loss: 0.0003
Epoch 432 | loss: 0.0003
Epoch 433 | loss: 0.0003
Epoch 434 | loss: 0.0003
Epoch 435 | loss: 0.0003
Eval Epoch 435 | Mean relative regret: 0.1594
Epoch 436 | loss: 0.0003
Epoch 437 | loss: 0.0003
Epoch 438 | loss: 0.0003
Epoch 439 | loss: 0.0003
Epoch 440 | loss: 0.0003
Eval Epoch 440 | Mean relative regret: 0.1590
Epoch 441 | loss: 0.0003
Epoch 442 | loss: 0.0003
Epoch 443 | loss: 0.0003
Epoch 444 | loss: 0.0003
Epoch 445 | loss: 0.0003
Eval Epoch 445 | Mean relative regret: 0.1592
Epoch 446 | loss: 0.0003
Epoch 447 | loss: 0.0003
Epoch 448 | loss: 0.0003
Epoch 449 | loss: 0.0003
Epoch 450 | loss: 0.0003
Eval Epoch 450 | Mean relative regret: 0.1594
Epoch 451 | loss: 0.0003
Epoch 452 | loss: 0.0003
Epoch 453 | loss: 0.0003
Epoch 454 | loss: 0.0003
Epoch 455 | loss: 0.0003
Eval Epoch 455 | Mean relative regret: 0.1588
Epoch 456 | loss: 0.0003
Epoch 457 | loss: 0.0003
Epoch 458 | loss: 0.0003
Epoch 459 | loss: 0.0003
Epoch 460 | loss: 0.0003
Eval Epoch 460 | Mean relative regret: 0.1589
Epoch 461 | loss: 0.0003
Epoch 462 | loss: 0.0003
Epoch 463 | loss: 0.0003
Epoch 464 | loss: 0.0003
Epoch 465 | loss: 0.0003
Eval Epoch 465 | Mean relative regret: 0.1589
Epoch 466 | loss: 0.0003
Epoch 467 | loss: 0.0003
Epoch 468 | loss: 0.0003
Epoch 469 | loss: 0.0003
Epoch 470 | loss: 0.0003
Eval Epoch 470 | Mean relative regret: 0.1575
Epoch 471 | loss: 0.0003
Epoch 472 | loss: 0.0003
Epoch 473 | loss: 0.0003
Epoch 474 | loss: 0.0003
Epoch 475 | loss: 0.0003
Eval Epoch 475 | Mean relative regret: 0.1576
Epoch 476 | loss: 0.0003
Epoch 477 | loss: 0.0003
Epoch 478 | loss: 0.0003
Epoch 479 | loss: 0.0003
Epoch 480 | loss: 0.0003
Eval Epoch 480 | Mean relative regret: 0.1576
Epoch 481 | loss: 0.0003
Epoch 482 | loss: 0.0003
Epoch 483 | loss: 0.0003
Epoch 484 | loss: 0.0003
Epoch 485 | loss: 0.0003
Eval Epoch 485 | Mean relative regret: 0.1602
Epoch 486 | loss: 0.0003
Epoch 487 | loss: 0.0003
Epoch 488 | loss: 0.0003
Epoch 489 | loss: 0.0003
Epoch 490 | loss: 0.0003
Eval Epoch 490 | Mean relative regret: 0.1581
Epoch 491 | loss: 0.0003
Epoch 492 | loss: 0.0003
Epoch 493 | loss: 0.0003
Epoch 494 | loss: 0.0003
Epoch 495 | loss: 0.0003
Eval Epoch 495 | Mean relative regret: 0.1567
Epoch 496 | loss: 0.0003
Epoch 497 | loss: 0.0003
Epoch 498 | loss: 0.0003
Epoch 499 | loss: 0.0003
Epoch 500 | loss: 0.0003
Eval Epoch 500 | Mean relative regret: 0.1585
Epoch 501 | loss: 0.0003
Epoch 502 | loss: 0.0003
Epoch 503 | loss: 0.0003
Epoch 504 | loss: 0.0003
Epoch 505 | loss: 0.0003
Eval Epoch 505 | Mean relative regret: 0.1594
Epoch 506 | loss: 0.0003
Epoch 507 | loss: 0.0003
Epoch 508 | loss: 0.0003
Epoch 509 | loss: 0.0003
Epoch 510 | loss: 0.0003
Eval Epoch 510 | Mean relative regret: 0.1592
Epoch 511 | loss: 0.0003
Epoch 512 | loss: 0.0003
Epoch 513 | loss: 0.0003
Epoch 514 | loss: 0.0003
Epoch 515 | loss: 0.0003
Eval Epoch 515 | Mean relative regret: 0.1592
Epoch 516 | loss: 0.0003
Epoch 517 | loss: 0.0003
Epoch 518 | loss: 0.0003
Epoch 519 | loss: 0.0003
Epoch 520 | loss: 0.0003
Eval Epoch 520 | Mean relative regret: 0.1586
Epoch 521 | loss: 0.0003
Epoch 522 | loss: 0.0003
Epoch 523 | loss: 0.0003
Epoch 524 | loss: 0.0003
Epoch 525 | loss: 0.0003
Eval Epoch 525 | Mean relative regret: 0.1581
Epoch 526 | loss: 0.0003
Epoch 527 | loss: 0.0003
Epoch 528 | loss: 0.0003
Epoch 529 | loss: 0.0003
Epoch 530 | loss: 0.0003
Eval Epoch 530 | Mean relative regret: 0.1582
Epoch 531 | loss: 0.0003
Epoch 532 | loss: 0.0003
Epoch 533 | loss: 0.0003
Epoch 534 | loss: 0.0003
Epoch 535 | loss: 0.0003
Eval Epoch 535 | Mean relative regret: 0.1582
Epoch 536 | loss: 0.0003
Epoch 537 | loss: 0.0003
Epoch 538 | loss: 0.0003
Epoch 539 | loss: 0.0003
Epoch 540 | loss: 0.0003
Eval Epoch 540 | Mean relative regret: 0.1587
Epoch 541 | loss: 0.0003
Epoch 542 | loss: 0.0003
Epoch 543 | loss: 0.0003
Epoch 544 | loss: 0.0003
Epoch 545 | loss: 0.0003
Eval Epoch 545 | Mean relative regret: 0.1580
Epoch 546 | loss: 0.0003
Epoch 547 | loss: 0.0003
Epoch 548 | loss: 0.0003
Epoch 549 | loss: 0.0003
Epoch 550 | loss: 0.0003
Eval Epoch 550 | Mean relative regret: 0.1600
Epoch 551 | loss: 0.0003
Epoch 552 | loss: 0.0003
Epoch 553 | loss: 0.0003
Epoch 554 | loss: 0.0003
Epoch 555 | loss: 0.0003
Eval Epoch 555 | Mean relative regret: 0.1588
Epoch 556 | loss: 0.0003
Epoch 557 | loss: 0.0003
Epoch 558 | loss: 0.0003
Epoch 559 | loss: 0.0003
Epoch 560 | loss: 0.0003
Eval Epoch 560 | Mean relative regret: 0.1592
Epoch 561 | loss: 0.0003
Epoch 562 | loss: 0.0003
Epoch 563 | loss: 0.0003
Epoch 564 | loss: 0.0003
Epoch 565 | loss: 0.0003
Eval Epoch 565 | Mean relative regret: 0.1605
Epoch 566 | loss: 0.0003
Epoch 567 | loss: 0.0003
Epoch 568 | loss: 0.0003
Epoch 569 | loss: 0.0003
Epoch 570 | loss: 0.0003
Eval Epoch 570 | Mean relative regret: 0.1594
Epoch 571 | loss: 0.0003
Epoch 572 | loss: 0.0003
Epoch 573 | loss: 0.0003
Epoch 574 | loss: 0.0003
Epoch 575 | loss: 0.0003
Eval Epoch 575 | Mean relative regret: 0.1595
Epoch 576 | loss: 0.0003
Epoch 577 | loss: 0.0003
Epoch 578 | loss: 0.0003
Epoch 579 | loss: 0.0003
Epoch 580 | loss: 0.0003
Eval Epoch 580 | Mean relative regret: 0.1599
Epoch 581 | loss: 0.0003
Epoch 582 | loss: 0.0003
Epoch 583 | loss: 0.0003
Epoch 584 | loss: 0.0003
Epoch 585 | loss: 0.0003
Eval Epoch 585 | Mean relative regret: 0.1608
Epoch 586 | loss: 0.0003
Epoch 587 | loss: 0.0003
Epoch 588 | loss: 0.0003
Epoch 589 | loss: 0.0003
Epoch 590 | loss: 0.0003
Eval Epoch 590 | Mean relative regret: 0.1586
Epoch 591 | loss: 0.0003
Epoch 592 | loss: 0.0003
Epoch 593 | loss: 0.0003
Epoch 594 | loss: 0.0003
Epoch 595 | loss: 0.0003
Eval Epoch 595 | Mean relative regret: 0.1606
Epoch 596 | loss: 0.0003
Epoch 597 | loss: 0.0003
Epoch 598 | loss: 0.0003
Epoch 599 | loss: 0.0003
Epoch 600 | loss: 0.0003
Eval Epoch 600 | Mean relative regret: 0.1579
Epoch 601 | loss: 0.0003
Epoch 602 | loss: 0.0003
Epoch 603 | loss: 0.0003
Epoch 604 | loss: 0.0003
Epoch 605 | loss: 0.0003
Eval Epoch 605 | Mean relative regret: 0.1579
Epoch 606 | loss: 0.0003
Epoch 607 | loss: 0.0003
Epoch 608 | loss: 0.0003
Epoch 609 | loss: 0.0003
Epoch 610 | loss: 0.0003
Eval Epoch 610 | Mean relative regret: 0.1570
Epoch 611 | loss: 0.0003
Epoch 612 | loss: 0.0003
Epoch 613 | loss: 0.0003
Epoch 614 | loss: 0.0003
Epoch 615 | loss: 0.0003
Eval Epoch 615 | Mean relative regret: 0.1595
Epoch 616 | loss: 0.0003
Epoch 617 | loss: 0.0003
Epoch 618 | loss: 0.0003
Epoch 619 | loss: 0.0003
Epoch 620 | loss: 0.0003
Eval Epoch 620 | Mean relative regret: 0.1581
Epoch 621 | loss: 0.0003
Epoch 622 | loss: 0.0003
Epoch 623 | loss: 0.0003
Epoch 624 | loss: 0.0003
Epoch 625 | loss: 0.0003
